DATE,PRCP,TMAX,TMIN
2004-08-15T00:00:00,0.0,28.9,14.4
2004-08-16T00:00:00,0.0,28.3,17.2
2004-08-17T00:00:00,0.0,27.8,15.0
2004-08-18T00:00:00,0.0,28.3,15.0
2004-08-19T00:00:00,0.0,30.0,15.0
2004-08-20T00:00:00,0.8,28.3,15.6
2004-08-21T00:00:00,12.7,28.3,7.2
2004-08-22T00:00:00,0.3,27.2,6.1
2004-08-23T00:00:00,0.0,33.3,6.1
2004-08-24T00:00:00,0.0,32.8,17.2
2004-08-25T00:00:00,0.0,30.0,13.3
2004-08-26T00:00:00,0.0,31.7,17.2
2004-08-27T00:00:00,0.0,34.4,14.4
2004-08-28T00:00:00,0.0,28.3,14.4
2004-08-29T00:00:00,0.0,24.4,15.0
2004-08-30T00:00:00,0.0,30.6,14.4
2004-08-31T00:00:00,0.0,31.7,13.9
2004-09-01T00:00:00,0.8,28.3,13.3
2004-09-02T00:00:00,0.0,27.2,12.2
2004-09-03T00:00:00,0.0,28.9,14.4
2004-09-04T00:00:00,0.0,32.2,15.6
2004-09-05T00:00:00,5.3,28.9,15.0
2004-09-06T00:00:00,0.0,28.9,11.7
2004-09-07T00:00:00,0.0,28.3,11.1
2004-09-08T00:00:00,0.0,27.8,10.0
2004-09-09T00:00:00,0.0,28.3,8.9
2004-09-10T00:00:00,0.0,30.6,9.4
2004-09-11T00:00:00,0.0,31.7,11.1
2004-09-12T00:00:00,0.0,33.3,12.2
2004-09-13T00:00:00,0.0,33.9,15.6
2004-09-14T00:00:00,0.0,35.6,15.6
2004-09-15T00:00:00,0.0,35.6,11.7
2004-09-16T00:00:00,0.0,30.6,14.4
2004-09-17T00:00:00,0.0,33.3,15.6
2004-09-18T00:00:00,0.0,35.6,16.7
2004-09-19T00:00:00,0.0,31.7,20.0
2004-09-20T00:00:00,0.5,27.8,18.3
2004-09-21T00:00:00,0.0,30.6,12.2
2004-09-22T00:00:00,0.5,31.1,11.7
2004-09-23T00:00:00,0.0,27.2,5.6
2004-09-24T00:00:00,0.0,26.1,8.9
2004-09-25T00:00:00,6.4,25.6,12.8
2004-09-26T00:00:00,2.5,19.4,12.8
2004-09-27T00:00:00,4.6,16.1,12.8
2004-09-28T00:00:00,14.5,15.6,12.8
2004-09-29T00:00:00,0.5,20.6,8.9
2004-09-30T00:00:00,0.5,21.7,10.0
2004-10-01T00:00:00,0.0,22.8,7.8
2004-10-02T00:00:00,0.0,23.9,8.3
2004-10-03T00:00:00,0.0,21.1,11.1
2004-10-04T00:00:00,0.0,22.8,13.3
2004-10-05T00:00:00,33.0,23.3,11.7
2004-10-06T00:00:00,24.4,14.4,6.7
2004-10-07T00:00:00,0.0,20.6,8.3
2004-10-08T00:00:00,0.0,24.4,7.8
2004-10-09T00:00:00,0.0,24.4,7.2
2004-10-10T00:00:00,0.0,25.0,6.7
2004-10-11T00:00:00,0.0,22.2,9.4
2004-10-12T00:00:00,4.1,15.0,8.9
2004-10-13T00:00:00,0.0,23.3,8.3
2004-10-14T00:00:00,0.0,15.0,1.7
2004-10-15T00:00:00,0.0,22.2,5.6
2004-10-16T00:00:00,0.0,26.7,1.1
2004-10-17T00:00:00,0.0,19.4,5.6
2004-10-18T00:00:00,0.0,25.0,8.3
2004-10-19T00:00:00,0.0,23.3,7.2
2004-10-20T00:00:00,0.0,25.0,8.3
2004-10-21T00:00:00,0.0,26.7,10.0
2004-10-22T00:00:00,0.0,22.8,11.7
2004-10-23T00:00:00,0.0,20.0,5.6
2004-10-24T00:00:00,0.0,23.9,1.7
2004-10-25T00:00:00,0.0,22.2,4.4
2004-10-26T00:00:00,3.6,18.9,5.6
2004-10-27T00:00:00,0.0,23.9,8.3
2004-10-28T00:00:00,1.3,23.9,11.1
2004-10-29T00:00:00,0.0,22.8,7.8
2004-10-30T00:00:00,0.0,17.8,1.7
2004-10-31T00:00:00,0.0,21.1,7.2
2004-11-01T00:00:00,0.0,21.1,4.4
2004-11-02T00:00:00,0.0,8.9,0.0
2004-11-03T00:00:00,0.0,8.9,-6.1
2004-11-04T00:00:00,0.0,20.0,-2.8
2004-11-05T00:00:00,0.0,16.7,-2.2
2004-11-06T00:00:00,0.0,20.0,-2.2
2004-11-07T00:00:00,0.0,25.6,0.6
2004-11-08T00:00:00,0.0,23.9,2.8
2004-11-09T00:00:00,0.0,20.6,6.1
2004-11-10T00:00:00,0.0,18.9,3.3
2004-11-11T00:00:00,0.0,20.6,2.2
2004-11-12T00:00:00,0.0,12.2,-2.8
2004-11-13T00:00:00,9.4,9.4,-0.6
2004-11-14T00:00:00,13.5,2.2,0.0
2004-11-15T00:00:00,1.0,3.3,0.0
2004-11-16T00:00:00,0.0,6.1,2.8
2004-11-17T00:00:00,0.0,11.7,5.6
2004-11-18T00:00:00,0.0,12.8,-7.8
2004-11-19T00:00:00,0.0,16.7,2.8
2004-11-20T00:00:00,0.0,15.6,4.4
2004-11-21T00:00:00,0.0,8.9,3.3
2004-11-22T00:00:00,5.1,5.6,3.3
2004-11-23T00:00:00,2.5,12.2,3.3
2004-11-24T00:00:00,0.0,9.4,-2.2
2004-11-25T00:00:00,0.0,10.0,0.0
2004-11-26T00:00:00,0.0,17.8,4.4
2004-11-27T00:00:00,0.0,15.6,-2.2
2004-11-28T00:00:00,0.0,13.3,1.1
2004-11-29T00:00:00,0.0,17.2,-4.4
2004-11-30T00:00:00,0.0,0.0,-9.4
2004-12-01T00:00:00,0.0,7.8,-3.9
2004-12-02T00:00:00,0.0,12.8,-7.8
2004-12-03T00:00:00,0.0,8.3,-6.1
2004-12-04T00:00:00,0.0,11.7,-5.0
2004-12-05T00:00:00,0.8,17.8,2.2
2004-12-06T00:00:00,0.0,12.2,-1.7
2004-12-07T00:00:00,0.0,7.8,1.7
2004-12-08T00:00:00,0.0,11.7,0.6
2004-12-09T00:00:00,0.0,12.8,-3.9
2004-12-10T00:00:00,0.0,13.3,-1.1
2004-12-11T00:00:00,0.0,16.7,-1.1
2004-12-12T00:00:00,0.0,25.0,1.7
2004-12-13T00:00:00,0.0,21.1,-3.3
2004-12-14T00:00:00,0.0,6.7,-6.7
2004-12-15T00:00:00,0.0,8.3,-4.4
2004-12-16T00:00:00,0.0,16.1,-0.6
2004-12-17T00:00:00,0.0,10.0,-7.2
2004-12-18T00:00:00,0.0,15.6,-3.9
2004-12-19T00:00:00,0.0,15.6,-6.1
2004-12-20T00:00:00,0.0,18.3,-0.6
2004-12-21T00:00:00,0.0,19.4,-2.8
2004-12-22T00:00:00,3.8,9.4,-3.9
2004-12-23T00:00:00,0.0,0.0,-5.0
2004-12-24T00:00:00,0.0,-3.3,-18.3
2004-12-25T00:00:00,0.0,-2.8,-13.9
2004-12-26T00:00:00,0.0,10.6,-7.8
2004-12-27T00:00:00,0.0,14.4,-3.9
2004-12-28T00:00:00,0.0,11.1,-3.9
2004-12-29T00:00:00,0.0,17.2,-1.7
2004-12-30T00:00:00,0.0,13.9,0.0
2004-12-31T00:00:00,0.0,16.7,-0.6
2005-01-01T00:00:00,0.0,17.8,1.1
2005-01-02T00:00:00,0.0,20.0,1.7
2005-01-03T00:00:00,1.0,11.7,1.1
2005-01-04T00:00:00,11.4,11.1,2.2
2005-01-05T00:00:00,0.8,16.1,-6.7
2005-01-06T00:00:00,0.0,8.3,-7.2
2005-01-07T00:00:00,0.0,11.1,-3.3
2005-01-08T00:00:00,0.0,10.0,-3.3
2005-01-09T00:00:00,0.0,18.3,-2.8
2005-01-10T00:00:00,0.0,21.1,5.6
2005-01-11T00:00:00,0.0,22.2,3.3
2005-01-12T00:00:00,0.0,20.0,3.3
2005-01-13T00:00:00,0.0,10.6,-6.7
2005-01-14T00:00:00,0.0,13.9,-2.8
2005-01-15T00:00:00,0.0,15.6,-5.6
2005-01-16T00:00:00,0.0,5.6,-8.3
2005-01-17T00:00:00,0.0,8.3,-6.1
2005-01-18T00:00:00,0.0,10.6,-6.7
2005-01-19T00:00:00,0.0,16.7,-2.8
2005-01-20T00:00:00,0.0,20.0,-1.7
2005-01-21T00:00:00,0.0,22.8,-1.1
2005-01-22T00:00:00,0.0,22.2,1.1
2005-01-23T00:00:00,0.0,11.1,-3.9
2005-01-24T00:00:00,0.0,16.1,-3.9
2005-01-25T00:00:00,0.0,21.1,1.1
2005-01-26T00:00:00,0.0,21.7,0.6
2005-01-27T00:00:00,0.8,13.9,3.3
2005-01-28T00:00:00,4.6,6.1,2.8
2005-01-29T00:00:00,0.0,15.6,-2.8
2005-01-30T00:00:00,8.4,13.3,-0.6
2005-01-31T00:00:00,0.0,7.8,-1.7
2005-02-01T00:00:00,3.0,2.2,-1.7
2005-02-02T00:00:00,0.8,3.3,-1.1
2005-02-03T00:00:00,0.0,8.9,-5.6
2005-02-04T00:00:00,0.0,11.7,-5.6
2005-02-05T00:00:00,0.0,13.9,-2.8
2005-02-06T00:00:00,14.5,7.8,-0.6
2005-02-07T00:00:00,7.9,7.8,0.0
2005-02-08T00:00:00,0.0,13.9,2.2
2005-02-09T00:00:00,0.0,14.4,-2.8
2005-02-10T00:00:00,0.0,8.9,-1.7
2005-02-11T00:00:00,0.0,9.4,0.6
2005-02-12T00:00:00,1.3,8.3,2.8
2005-02-13T00:00:00,1.5,13.9,0.0
2005-02-14T00:00:00,0.0,19.4,6.1
2005-02-15T00:00:00,0.0,21.7,2.8
2005-02-16T00:00:00,0.0,21.7,2.2
2005-02-17T00:00:00,0.0,10.0,0.6
2005-02-18T00:00:00,0.8,7.2,1.1
2005-02-19T00:00:00,2.8,5.6,2.2
2005-02-20T00:00:00,0.0,16.1,2.2
2005-02-21T00:00:00,0.0,17.8,0.6
2005-02-22T00:00:00,0.0,18.9,1.7
2005-02-23T00:00:00,1.0,20.6,3.3
2005-02-24T00:00:00,1.5,12.8,1.1
2005-02-25T00:00:00,0.0,8.3,1.7
2005-02-26T00:00:00,0.0,11.7,0.6
2005-02-27T00:00:00,0.0,14.4,0.0
2005-02-28T00:00:00,0.0,15.6,-2.8
2005-03-01T00:00:00,0.0,18.3,-2.8
2005-03-02T00:00:00,1.3,16.1,-2.2
2005-03-03T00:00:00,0.0,17.8,-2.8
2005-03-04T00:00:00,0.0,17.8,-1.1
2005-03-05T00:00:00,0.0,18.9,2.2
2005-03-06T00:00:00,0.0,16.7,6.1
2005-03-07T00:00:00,0.0,13.9,4.4
2005-03-08T00:00:00,0.0,16.7,-1.1
2005-03-09T00:00:00,0.0,21.1,-1.1
2005-03-10T00:00:00,0.0,21.1,5.0
2005-03-11T00:00:00,0.0,18.9,-1.1
2005-03-12T00:00:00,0.0,20.6,4.4
2005-03-13T00:00:00,0.0,26.1,0.6
2005-03-14T00:00:00,0.0,12.2,0.0
2005-03-15T00:00:00,3.0,8.3,-2.2
2005-03-16T00:00:00,3.8,0.0,-12.8
2005-03-17T00:00:00,0.0,6.7,-12.2
2005-03-18T00:00:00,0.0,15.6,2.8
2005-03-19T00:00:00,0.0,17.2,0.6
2005-03-20T00:00:00,0.0,16.7,2.8
2005-03-21T00:00:00,0.8,18.9,0.6
2005-03-22T00:00:00,0.0,16.7,0.0
2005-03-23T00:00:00,0.0,18.9,1.7
2005-03-24T00:00:00,0.0,22.8,1.7
2005-03-25T00:00:00,0.0,17.2,1.1
2005-03-26T00:00:00,5.6,13.3,3.3
2005-03-27T00:00:00,0.8,7.8,-3.3
2005-03-28T00:00:00,0.0,18.9,5.0
2005-03-29T00:00:00,0.0,24.4,7.2
2005-03-30T00:00:00,0.0,17.8,7.2
2005-03-31T00:00:00,0.0,17.2,1.1
2005-04-01T00:00:00,3.8,8.3,-3.3
2005-04-02T00:00:00,0.0,17.2,-1.7
2005-04-03T00:00:00,0.0,25.6,1.1
2005-04-04T00:00:00,0.0,25.6,7.2
2005-04-05T00:00:00,0.0,26.7,8.9
2005-04-06T00:00:00,0.0,16.1,5.6
2005-04-07T00:00:00,0.0,20.6,0.6
2005-04-08T00:00:00,0.0,23.3,3.3
2005-04-09T00:00:00,0.0,27.8,0.0
2005-04-10T00:00:00,0.0,25.0,1.1
2005-04-11T00:00:00,0.0,23.9,0.6
2005-04-12T00:00:00,0.0,18.9,-1.7
2005-04-13T00:00:00,0.0,22.2,1.1
2005-04-14T00:00:00,0.0,22.2,4.4
2005-04-15T00:00:00,4.3,26.1,8.3
2005-04-16T00:00:00,3.8,25.0,9.4
2005-04-17T00:00:00,3.0,21.1,9.4
2005-04-18T00:00:00,6.9,25.0,8.9
2005-04-19T00:00:00,0.0,27.2,6.1
2005-04-20T00:00:00,0.0,27.2,6.1
2005-04-21T00:00:00,0.0,27.8,8.3
2005-04-22T00:00:00,0.0,26.1,7.8
2005-04-23T00:00:00,0.0,21.1,5.6
2005-04-24T00:00:00,0.0,21.1,5.6
2005-04-25T00:00:00,19.1,14.4,5.6
2005-04-26T00:00:00,0.5,18.3,6.7
2005-04-27T00:00:00,0.3,23.9,5.6
2005-04-28T00:00:00,0.0,25.6,7.8
2005-04-29T00:00:00,0.0,26.1,5.6
2005-04-30T00:00:00,0.0,26.1,3.3
2005-05-01T00:00:00,0.0,16.7,3.9
2005-05-02T00:00:00,1.3,18.9,3.3
2005-05-03T00:00:00,0.3,6.1,2.2
2005-05-04T00:00:00,0.3,9.4,4.4
2005-05-05T00:00:00,0.0,20.6,7.2
2005-05-06T00:00:00,0.0,22.8,11.1
2005-05-07T00:00:00,0.0,27.2,10.0
2005-05-08T00:00:00,0.0,24.4,8.9
2005-05-09T00:00:00,0.0,27.2,9.4
2005-05-10T00:00:00,0.0,30.6,9.4
2005-05-11T00:00:00,0.0,32.2,13.9
2005-05-12T00:00:00,0.0,29.4,5.0
2005-05-13T00:00:00,0.0,28.3,7.2
2005-05-14T00:00:00,0.0,28.9,9.4
2005-05-15T00:00:00,15.5,26.1,10.0
2005-05-16T00:00:00,1.3,19.4,11.1
2005-05-17T00:00:00,0.0,25.0,11.1
2005-05-18T00:00:00,0.0,31.1,14.4
2005-05-19T00:00:00,0.0,31.1,11.1
2005-05-20T00:00:00,0.0,33.3,11.7
2005-05-21T00:00:00,0.0,35.0,15.0
2005-05-22T00:00:00,0.0,38.3,15.6
2005-05-23T00:00:00,0.0,34.4,15.0
2005-05-24T00:00:00,0.0,40.0,16.1
2005-05-25T00:00:00,0.0,35.6,14.4
2005-05-26T00:00:00,44.5,33.3,12.2
2005-05-27T00:00:00,0.5,16.7,12.2
2005-05-28T00:00:00,0.0,23.3,11.7
2005-05-29T00:00:00,0.8,23.9,12.8
2005-05-30T00:00:00,3.8,26.7,12.8
2005-05-31T00:00:00,4.8,27.2,12.8
2005-07-01T00:00:00,0.0,38.3,18.3
2005-07-02T00:00:00,0.0,36.1,17.8
2005-07-03T00:00:00,0.0,35.0,17.2
2005-07-04T00:00:00,0.0,38.9,19.4
2005-07-05T00:00:00,0.0,36.7,17.2
2005-07-06T00:00:00,0.0,35.0,16.1
2005-07-07T00:00:00,0.0,35.0,14.4
2005-07-08T00:00:00,0.0,36.7,17.8
2005-07-09T00:00:00,2.5,36.7,18.3
2005-07-10T00:00:00,0.0,35.6,16.1
2005-07-11T00:00:00,2.0,36.1,15.0
2005-07-12T00:00:00,0.0,35.6,16.7
2005-07-13T00:00:00,0.0,35.6,18.9
2005-07-14T00:00:00,0.0,36.1,17.2
2005-07-15T00:00:00,0.0,39.4,20.0
2005-07-16T00:00:00,0.0,35.0,17.8
2005-07-17T00:00:00,0.0,35.6,19.4
2005-07-18T00:00:00,0.0,38.3,19.4
2005-07-19T00:00:00,0.0,36.7,20.6
2005-07-20T00:00:00,0.0,37.8,21.7
2005-07-21T00:00:00,0.0,37.8,20.0
2005-07-22T00:00:00,0.0,35.6,17.8
2005-07-23T00:00:00,0.0,34.4,18.9
2005-07-24T00:00:00,0.0,35.6,20.6
2005-07-25T00:00:00,0.0,37.8,21.1
2005-07-26T00:00:00,5.1,37.8,21.7
2005-07-27T00:00:00,7.6,30.0,15.6
2005-07-28T00:00:00,0.0,27.2,13.3
2005-07-29T00:00:00,0.0,30.0,13.9
2005-07-30T00:00:00,0.0,31.7,16.1
2005-07-31T00:00:00,0.0,32.8,17.8
2005-08-01T00:00:00,0.0,34.4,17.2
2005-08-02T00:00:00,0.0,34.4,16.1
2005-08-03T00:00:00,0.0,33.9,15.6
2005-08-04T00:00:00,0.0,34.4,17.8
2005-08-05T00:00:00,4.6,32.8,17.2
2005-08-06T00:00:00,0.0,27.2,17.8
2005-08-07T00:00:00,0.0,31.1,17.8
2005-08-08T00:00:00,0.0,32.2,17.2
2005-08-09T00:00:00,0.0,35.0,17.2
2005-08-10T00:00:00,0.0,37.2,17.2
2005-08-11T00:00:00,0.0,36.1,18.3
2005-08-12T00:00:00,1.3,35.6,18.3
2005-08-13T00:00:00,14.0,31.1,16.1
2005-08-14T00:00:00,20.1,27.2,15.6
2005-08-15T00:00:00,1.5,21.7,15.6
2005-08-16T00:00:00,1.5,25.0,15.6
2005-08-17T00:00:00,0.0,29.4,17.2
2005-08-18T00:00:00,2.5,32.8,17.8
2005-08-19T00:00:00,0.0,34.4,17.8
2005-08-20T00:00:00,3.3,32.8,18.3
2005-08-21T00:00:00,0.8,32.8,17.8
2005-08-22T00:00:00,9.1,28.9,15.6
2005-08-23T00:00:00,0.0,31.7,16.7
2005-08-24T00:00:00,0.0,32.8,17.2
2005-08-25T00:00:00,0.0,31.1,16.7
2005-08-26T00:00:00,0.0,33.9,18.3
2005-08-27T00:00:00,0.0,36.7,17.8
2005-08-28T00:00:00,0.0,33.3,15.0
2005-08-29T00:00:00,1.8,30.6,13.3
2005-08-30T00:00:00,0.0,31.1,13.3
2005-08-31T00:00:00,0.0,34.4,13.3
2005-09-01T00:00:00,0.0,28.9,16.1
2005-09-02T00:00:00,10.7,32.2,15.0
2005-09-03T00:00:00,0.0,27.8,16.1
2005-09-04T00:00:00,0.0,30.0,17.2
2005-09-05T00:00:00,1.0,29.4,17.8
2005-09-06T00:00:00,0.0,29.4,17.2
2005-09-07T00:00:00,0.0,30.0,16.7
2005-09-08T00:00:00,0.0,30.0,14.4
2005-09-09T00:00:00,0.0,29.4,12.8
2005-09-10T00:00:00,0.0,30.6,14.4
2005-09-11T00:00:00,0.0,33.3,15.6
2005-09-12T00:00:00,11.7,31.7,14.4
2005-09-13T00:00:00,0.0,32.2,14.4
2005-09-14T00:00:00,0.0,32.2,12.8
2005-09-15T00:00:00,0.0,28.3,13.9
2005-09-16T00:00:00,0.0,28.3,12.8
2005-09-17T00:00:00,0.0,28.9,15.6
2005-09-18T00:00:00,0.0,35.6,15.0
2005-09-19T00:00:00,0.0,35.0,15.6
2005-09-20T00:00:00,0.0,36.1,15.0
2005-09-21T00:00:00,0.0,33.9,12.8
2005-09-22T00:00:00,0.0,32.2,12.8
2005-09-23T00:00:00,3.8,33.3,15.6
2005-09-24T00:00:00,0.0,31.1,13.3
2005-09-25T00:00:00,0.0,35.0,12.8
2005-09-26T00:00:00,0.0,34.4,12.8
2005-09-27T00:00:00,0.0,29.4,11.7
2005-09-28T00:00:00,0.0,33.3,11.7
2005-09-29T00:00:00,8.9,27.8,8.9
2005-09-30T00:00:00,3.8,17.8,10.0
2005-10-01T00:00:00,0.0,28.3,11.7
2005-10-02T00:00:00,0.0,31.7,11.1
2005-10-03T00:00:00,0.0,28.9,12.2
2005-10-04T00:00:00,0.0,30.0,17.2
2005-10-05T00:00:00,0.0,28.9,14.4
2005-10-06T00:00:00,0.0,29.4,9.4
2005-10-07T00:00:00,1.3,10.0,5.0
2005-10-08T00:00:00,0.0,16.7,6.1
2005-10-09T00:00:00,0.0,23.9,7.8
2005-10-10T00:00:00,6.4,20.0,8.3
2005-10-11T00:00:00,0.0,13.3,3.9
2005-10-12T00:00:00,0.0,20.6,3.3
2005-10-13T00:00:00,0.0,23.3,5.6
2005-10-14T00:00:00,0.0,22.8,5.0
2005-10-15T00:00:00,0.0,23.9,6.1
2005-10-16T00:00:00,3.8,20.0,11.1
2005-10-17T00:00:00,0.0,26.1,7.8
2005-10-18T00:00:00,0.0,28.3,6.1
2005-10-19T00:00:00,1.3,30.6,7.2
2005-10-20T00:00:00,0.0,22.8,3.9
2005-10-21T00:00:00,0.0,23.3,5.0
2005-10-22T00:00:00,0.0,25.0,5.0
2005-10-23T00:00:00,0.0,25.6,6.1
2005-10-24T00:00:00,0.0,12.2,3.3
2005-10-25T00:00:00,0.0,18.9,1.1
2005-10-26T00:00:00,0.0,25.6,3.9
2005-10-27T00:00:00,0.0,25.6,6.1
2005-10-28T00:00:00,0.0,21.7,8.9
2005-10-29T00:00:00,0.3,18.3,10.0
2005-10-30T00:00:00,0.8,18.3,5.6
2005-10-31T00:00:00,0.0,23.9,6.1
2005-11-01T00:00:00,0.0,17.8,0.0
2005-11-02T00:00:00,0.0,23.3,1.7
2005-11-03T00:00:00,0.0,28.9,7.8
2005-11-04T00:00:00,0.0,26.1,5.6
2005-11-05T00:00:00,0.0,25.0,1.1
2005-11-06T00:00:00,0.0,23.9,1.7
2005-11-07T00:00:00,0.0,24.4,2.2
2005-11-08T00:00:00,0.0,27.8,2.8
2005-11-09T00:00:00,0.0,26.7,5.6
2005-11-10T00:00:00,0.0,18.3,0.0
2005-11-11T00:00:00,0.0,22.2,1.1
2005-11-12T00:00:00,0.0,24.4,6.7
2005-11-13T00:00:00,0.0,21.7,3.9
2005-11-14T00:00:00,0.0,15.6,-1.7
2005-11-15T00:00:00,0.0,23.9,1.1
2005-11-16T00:00:00,0.0,8.9,-8.9
2005-11-17T00:00:00,0.0,11.7,-6.7
2005-11-18T00:00:00,0.0,17.2,0.0
2005-11-19T00:00:00,0.0,13.9,-3.9
2005-11-20T00:00:00,0.0,12.8,-5.6
2005-11-21T00:00:00,0.0,16.7,-1.7
2005-11-22T00:00:00,0.0,21.7,-3.9
2005-11-23T00:00:00,0.0,22.2,-3.9
2005-11-24T00:00:00,0.0,22.8,-1.1
2005-11-25T00:00:00,0.0,20.0,-2.2
2005-11-26T00:00:00,0.0,20.6,-3.3
2005-11-27T00:00:00,0.0,20.0,1.1
2005-11-28T00:00:00,0.0,9.4,-3.9
2005-11-29T00:00:00,0.0,9.4,-7.2
2005-11-30T00:00:00,0.0,12.2,-4.4
2005-12-01T00:00:00,0.0,18.9,-6.7
2005-12-02T00:00:00,0.0,12.8,-2.8
2005-12-03T00:00:00,0.0,23.3,-4.4
2005-12-04T00:00:00,0.0,18.9,-2.8
2005-12-05T00:00:00,0.0,10.0,-8.3
2005-12-06T00:00:00,0.0,10.6,-7.2
2005-12-07T00:00:00,0.0,9.4,-12.8
2005-12-08T00:00:00,0.0,-4.4,-18.3
2005-12-09T00:00:00,0.0,4.4,-13.3
2005-12-10T00:00:00,0.0,16.7,-7.8
2005-12-11T00:00:00,0.0,13.3,-9.4
2005-12-12T00:00:00,0.0,12.8,-6.7
2005-12-13T00:00:00,0.0,11.1,1.1
2005-12-14T00:00:00,0.0,15.0,-3.3
2005-12-15T00:00:00,0.0,9.4,-12.8
2005-12-16T00:00:00,0.0,7.8,-6.7
2005-12-17T00:00:00,0.0,7.2,-8.9
2005-12-18T00:00:00,0.0,7.2,-4.4
2005-12-19T00:00:00,0.0,3.3,-2.2
2005-12-20T00:00:00,0.0,9.4,-6.1
2005-12-21T00:00:00,0.0,11.1,-7.2
2005-12-22T00:00:00,0.0,20.0,-5.0
2005-12-23T00:00:00,0.0,23.9,-2.2
2005-12-24T00:00:00,0.0,22.8,-5.0
2005-12-25T00:00:00,0.0,16.1,-3.9
2005-12-26T00:00:00,0.0,22.2,2.2
2005-12-27T00:00:00,0.0,22.8,-5.6
2005-12-28T00:00:00,0.0,16.1,-2.8
2005-12-29T00:00:00,0.0,21.1,-2.2
2005-12-30T00:00:00,0.0,21.1,-2.8
2005-12-31T00:00:00,0.0,17.2,-2.2
2006-01-01T00:00:00,0.0,19.4,1.7
2006-01-02T00:00:00,0.0,15.6,1.1
2006-01-03T00:00:00,0.0,22.2,5.6
2006-01-04T00:00:00,0.0,22.2,-0.6
2006-01-05T00:00:00,0.0,19.4,-3.3
2006-01-06T00:00:00,0.0,12.2,-6.1
2006-01-07T00:00:00,0.0,21.7,-4.4
2006-01-08T00:00:00,0.0,23.9,-1.1
2006-01-09T00:00:00,0.0,20.0,-2.2
2006-01-10T00:00:00,0.0,5.6,-12.2
2006-01-11T00:00:00,0.0,16.7,-4.4
2006-01-12T00:00:00,0.0,20.6,-1.7
2006-01-13T00:00:00,0.0,16.1,-8.9
2006-01-14T00:00:00,0.0,12.8,-4.4
2006-01-15T00:00:00,0.0,14.4,-2.8
2006-01-16T00:00:00,0.0,16.7,-2.8
2006-01-17T00:00:00,0.0,7.8,-7.2
2006-01-18T00:00:00,0.0,12.8,-6.1
2006-01-19T00:00:00,0.0,18.9,-4.4
2006-01-20T00:00:00,0.0,18.9,-2.2
2006-01-21T00:00:00,0.0,-10.0,-8.9
2006-01-22T00:00:00,0.0,12.8,-8.9
2006-01-23T00:00:00,0.0,10.6,-9.4
2006-01-24T00:00:00,0.0,15.6,-8.9
2006-01-25T00:00:00,0.0,16.1,-4.4
2006-01-26T00:00:00,0.0,12.2,-1.1
2006-01-27T00:00:00,0.0,17.2,-5.0
2006-01-28T00:00:00,0.0,16.1,-3.3
2006-01-29T00:00:00,0.0,12.8,3.9
2006-01-30T00:00:00,0.0,15.6,-5.0
2006-01-31T00:00:00,0.0,18.3,-4.4
2006-02-01T00:00:00,0.0,22.8,-2.8
2006-02-02T00:00:00,0.0,18.9,3.9
2006-02-03T00:00:00,0.0,20.6,0.6
2006-02-04T00:00:00,0.0,15.0,-5.0
2006-02-05T00:00:00,0.0,13.9,-1.1
2006-02-06T00:00:00,0.0,18.9,-7.2
2006-02-07T00:00:00,0.0,11.7,-8.3
2006-02-08T00:00:00,0.0,20.0,-6.7
2006-02-09T00:00:00,0.0,19.4,-6.1
2006-02-10T00:00:00,0.0,16.7,-5.6
2006-02-11T00:00:00,0.0,5.0,-8.9
2006-02-12T00:00:00,0.0,6.1,-11.7
2006-02-13T00:00:00,0.0,15.6,-12.2
2006-02-14T00:00:00,0.0,19.4,-7.2
2006-02-15T00:00:00,0.0,21.1,0.6
2006-02-16T00:00:00,0.0,22.8,4.4
2006-02-17T00:00:00,0.0,16.7,-8.3
2006-02-18T00:00:00,0.0,-1.1,-8.9
2006-02-19T00:00:00,0.0,3.3,-8.3
2006-02-20T00:00:00,0.0,11.7,-6.7
2006-02-21T00:00:00,0.0,18.9,-6.7
2006-02-22T00:00:00,0.0,18.3,-1.7
2006-02-23T00:00:00,0.0,17.8,-5.0
2006-02-24T00:00:00,0.0,16.7,-2.2
2006-02-25T00:00:00,0.0,20.6,0.6
2006-02-26T00:00:00,0.0,13.3,-1.7
2006-02-27T00:00:00,0.0,15.0,-0.6
2006-02-28T00:00:00,0.0,26.1,-1.1
2006-03-01T00:00:00,0.0,26.7,9.4
2006-03-02T00:00:00,1.0,26.1,7.2
2006-03-03T00:00:00,0.0,20.0,2.8
2006-03-04T00:00:00,0.0,12.8,5.0
2006-03-05T00:00:00,0.0,23.9,3.3
2006-03-06T00:00:00,0.0,24.4,0.0
2006-03-07T00:00:00,0.0,27.2,5.6
2006-03-08T00:00:00,0.0,23.3,6.7
2006-03-09T00:00:00,0.0,20.0,2.2
2006-03-10T00:00:00,0.0,15.0,0.0
2006-03-11T00:00:00,0.0,19.4,-1.1
2006-03-12T00:00:00,0.0,18.3,2.2
2006-03-13T00:00:00,0.0,14.4,-2.8
2006-03-14T00:00:00,0.0,11.7,-5.0
2006-03-15T00:00:00,0.0,16.7,-0.6
2006-03-16T00:00:00,0.0,23.9,0.6
2006-03-17T00:00:00,0.0,19.4,5.0
2006-03-18T00:00:00,0.0,16.7,3.3
2006-03-19T00:00:00,0.0,8.3,4.4
